CUSTOMER_NUMBER,CLUSTER_OPT_V2,HAS_CREDIT_CARD
258238,3,1.0
19720,3,0.0
706615,1,0.0
956964,1,0.0
34669,1,0.0
762929,1,0.0
838191,3,0.0
982565,1,0.0
398670,1,0.0
998696,0,0.0
229576,3,0.0
924893,3,0.0
193486,0,1.0
179995,3,0.0
194175,0,0.0
515363,0,0.0
120021,1,0.0
853,1,0.0
867418,1,0.0
207809,0,1.0
57905,0,0.0
424854,0,0.0
777805,3,0.0
922145,0,1.0
621251,1,0.0
500289,1,0.0
759521,1,0.0
338780,0,1.0
936902,1,0.0
340566,0,0.0
403240,2,0.0
805626,2,0.0
987511,1,0.0
425787,1,0.0
308019,3,1.0
973482,1,0.0
108589,0,0.0
268524,1,0.0
994134,1,0.0
925881,0,0.0
319477,1,0.0
291829,1,0.0
93381,1,0.0
561295,3,1.0
616202,1,0.0
5229,1,0.0
888767,3,0.0
912348,0,0.0
38079,1,0.0
101308,3,0.0
709392,0,0.0
377065,3,0.0
500030,1,0.0
976124,2,0.0
933262,1,0.0
121915,3,0.0
126550,1,0.0
384794,3,0.0
163859,1,0.0
293637,0,1.0
366716,3,0.0
454222,0,0.0
293315,0,0.0
447090,0,1.0
239626,0,0.0
479656,0,0.0
171037,0,1.0
938498,1,0.0
681077,2,0.0
831042,0,1.0
568778,0,0.0
418210,0,1.0
557165,1,0.0
686841,2,1.0
457748,0,0.0
144851,0,0.0
291210,1,0.0
841773,2,0.0
749283,0,0.0
640433,3,1.0
760088,0,1.0
283508,1,0.0
126658,1,0.0
121579,0,0.0
978810,3,0.0
165569,0,1.0
985921,3,1.0
302790,3,0.0
693495,1,0.0
261213,0,1.0
420859,1,0.0
939786,3,0.0
546951,0,0.0
160190,3,0.0
905470,0,0.0
746006,3,0.0
787006,1,0.0
954609,0,0.0
760533,1,0.0
865549,3,0.0
234208,2,0.0
744257,2,0.0
653478,2,0.0
936897,0,0.0
554962,0,0.0
52031,1,0.0
345394,1,0.0
616354,0,0.0
646494,1,0.0
594110,0,0.0
594591,1,0.0
969250,2,0.0
566414,2,0.0
686954,3,1.0
372486,0,0.0
341358,0,0.0
70148,3,0.0
116274,0,0.0
199495,1,1.0
8549,0,1.0
461444,0,0.0
887561,0,0.0
522033,3,1.0
573650,1,0.0
454760,3,1.0
992425,1,0.0
875992,3,1.0
771943,3,0.0
701353,0,1.0
980663,0,0.0
378243,3,0.0
826105,2,0.0
926477,1,0.0
830400,1,0.0
654902,1,0.0
347299,0,0.0
259486,0,0.0
333994,0,0.0
78095,0,0.0
471261,1,0.0
529268,0,0.0
705275,3,1.0
306045,3,0.0
852150,3,1.0
760305,3,0.0
702374,1,0.0
638148,3,0.0
348241,3,1.0
347710,1,0.0
419015,3,1.0
737260,3,1.0
154092,1,0.0
443830,1,0.0
795419,3,1.0
308302,0,0.0
241750,3,1.0
554057,1,1.0
951075,3,1.0
758125,2,0.0
976991,3,1.0
316056,3,1.0
390724,3,0.0
806602,1,0.0
290722,3,0.0
472484,0,0.0
162159,2,0.0
57783,3,1.0
32092,1,0.0
233983,3,0.0
180681,1,0.0
616344,0,0.0
230235,0,0.0
447711,3,1.0
320181,0,0.0
979617,1,0.0
370381,0,0.0
734631,0,0.0
49014,0,0.0
524894,0,0.0
494105,1,0.0
987027,1,0.0
9302,2,1.0
205174,3,1.0
770721,2,0.0
698508,0,0.0
977019,2,0.0
866033,1,0.0
666717,3,0.0
771737,0,0.0
299416,3,0.0
650568,0,1.0
224319,0,1.0
452022,0,0.0
577123,3,0.0
11701,0,1.0
142854,0,0.0
689275,1,0.0
733853,2,0.0
657438,0,0.0
423817,0,0.0
452397,0,1.0
701421,0,0.0
641234,3,0.0
23990,1,0.0
251129,1,0.0
868277,1,0.0
165483,3,0.0
930181,1,0.0
184939,1,0.0
445934,3,0.0
914281,0,0.0
126995,2,0.0
959148,0,0.0
574414,0,0.0
635363,0,0.0
410224,3,1.0
173605,1,0.0
248913,1,1.0
996023,1,0.0
792307,1,0.0
924206,3,1.0
281970,3,1.0
338342,3,1.0
582587,3,0.0
176643,1,0.0
503003,3,0.0
479533,1,0.0
129845,0,0.0
302739,3,0.0
992484,0,0.0
543234,3,0.0
620481,3,0.0
570127,1,0.0
847631,3,0.0
589974,0,0.0
482871,0,0.0
455044,3,0.0
807015,0,0.0
261783,0,0.0
568000,0,0.0
135117,1,0.0
361339,0,0.0
246407,0,0.0
589107,1,0.0
962143,1,0.0
972869,0,0.0
496748,1,0.0
877345,1,0.0
247073,1,0.0
935161,1,0.0
534640,0,0.0
288840,0,0.0
286145,3,1.0
278892,1,0.0
387748,2,0.0
504294,2,1.0
680157,0,0.0
933063,0,0.0
672254,1,0.0
743068,3,0.0
474963,1,0.0
26929,1,0.0
454449,3,1.0
611887,0,0.0
647205,1,0.0
657811,3,0.0
482857,1,0.0
531423,0,0.0
501639,0,0.0
63286,0,0.0
398104,0,1.0
94173,3,0.0
71852,2,0.0
412366,3,1.0
383677,3,0.0
299974,0,0.0
594075,3,0.0
396084,1,0.0
869489,1,0.0
471900,3,1.0
714970,1,0.0
352653,3,0.0
125711,0,1.0
445545,0,0.0
339898,1,0.0
940282,3,0.0
221778,2,0.0
526292,0,0.0
838144,1,0.0
591189,1,0.0
84695,1,0.0
398114,0,0.0
76795,0,0.0
73617,3,1.0
408071,3,1.0
401356,0,1.0
542612,0,0.0
164424,3,0.0
897469,3,1.0
211948,3,0.0
674100,3,1.0
347602,1,0.0
805400,3,1.0
581030,3,1.0
20536,0,1.0
403639,3,0.0
694559,0,0.0
741512,0,0.0
860305,2,0.0
197296,3,0.0
811315,2,1.0
497046,1,0.0
839104,1,0.0
169491,3,1.0
630027,0,0.0
136709,1,0.0
226147,0,0.0
12344,3,1.0
445568,0,0.0
661781,3,0.0
979989,0,0.0
725344,1,0.0
855619,0,0.0
160825,3,0.0
988535,3,0.0
834785,1,0.0
221957,1,0.0
997172,3,0.0
260710,1,1.0
20414,3,1.0
415037,0,0.0
423640,1,0.0
972633,0,0.0
394661,3,1.0
882677,0,0.0
203146,3,1.0
106451,1,0.0
538977,3,1.0
823099,1,0.0
669768,0,0.0
873210,0,0.0
444878,1,0.0
268957,0,0.0
486649,0,0.0
698431,1,0.0
362235,1,1.0
924957,1,0.0
359095,0,0.0
730496,3,0.0
163589,3,1.0
311111,3,0.0
755384,0,0.0
27200,2,0.0
861815,2,0.0
132852,0,0.0
19018,1,0.0
554351,0,0.0
331951,2,0.0
850902,0,0.0
783447,0,0.0
637267,3,0.0
813824,0,0.0
989512,0,0.0
785841,3,0.0
78251,0,0.0
901429,3,1.0
240447,3,0.0
121594,0,0.0
861068,1,0.0
575983,3,0.0
875199,1,0.0
12037,0,0.0
49152,3,1.0
831301,1,0.0
649754,3,1.0
775786,3,1.0
357876,1,0.0
342662,0,0.0
823629,3,1.0
292833,3,0.0
61369,0,0.0
942567,0,0.0
89167,2,0.0
109358,0,0.0
641799,3,0.0
276397,3,1.0
727355,1,0.0
335772,0,0.0
994129,3,0.0
599202,1,0.0
807081,2,0.0
985762,1,0.0
458202,3,1.0
761515,0,0.0
208139,3,0.0
165043,1,0.0
593747,2,0.0
567324,0,0.0
402631,1,0.0
630533,3,1.0
870984,0,0.0
879894,3,1.0
152543,0,0.0
272721,0,0.0
634392,0,0.0
220621,1,0.0
123164,3,0.0
795292,1,0.0
683331,1,0.0
971853,1,0.0
637496,3,0.0
322494,1,0.0
964215,3,0.0
427233,0,0.0
169712,1,0.0
691357,0,0.0
511829,3,1.0
840159,1,0.0
879628,1,0.0
120895,0,0.0
599518,1,0.0
663148,0,0.0
512210,1,0.0
550109,0,0.0
640716,0,1.0
847124,1,0.0
883388,1,0.0
843877,3,1.0
235342,3,0.0
950923,3,1.0
784802,0,0.0
817924,2,0.0
464760,1,0.0
147108,0,1.0
198287,3,1.0
134474,0,0.0
664783,3,1.0
889302,0,0.0
394764,1,0.0
1982,0,0.0
878363,1,0.0
447164,1,0.0
720286,3,1.0
805440,3,1.0
819508,0,0.0
863680,0,1.0
450145,3,0.0
620133,0,1.0
694333,0,0.0
726658,0,0.0
119712,3,1.0
26221,0,0.0
142307,2,0.0
868969,3,0.0
758897,0,1.0
763303,3,0.0
139415,1,0.0
635598,1,0.0
127792,3,1.0
898140,3,1.0
714092,0,0.0
528331,0,0.0
921828,0,0.0
747185,0,0.0
26896,1,0.0
833537,1,0.0
606323,0,0.0
162937,0,0.0
420507,1,0.0
749723,1,0.0
659220,1,0.0
425807,3,0.0
168775,2,0.0
730963,1,0.0
288316,0,0.0
630511,1,0.0
441876,0,1.0
547958,0,0.0
989337,0,0.0
578314,1,0.0
67296,0,0.0
448901,1,0.0
850259,1,0.0
431664,0,0.0
798617,1,1.0
935976,1,0.0
616701,3,0.0
364762,1,0.0
709237,1,0.0
921963,0,0.0
777644,0,0.0
201526,3,0.0
679565,2,0.0
508035,1,0.0
888042,1,0.0
469163,1,0.0
437850,1,0.0
660130,3,0.0
633982,3,0.0
356852,0,0.0
238840,1,0.0
863840,1,0.0
836305,1,0.0
594366,0,0.0
391185,0,1.0
558197,0,0.0
42669,1,0.0
74230,0,0.0
2514,1,0.0
161645,0,0.0
446592,3,1.0
8973,1,0.0
395757,3,1.0
479995,3,0.0
160915,3,0.0
547255,0,0.0
674205,0,0.0
125269,1,0.0
824617,3,0.0
767726,1,0.0
490346,0,0.0
519826,3,0.0
299894,1,0.0
540998,3,1.0
847063,1,0.0
267866,1,0.0
43463,1,0.0
787250,3,1.0
577171,3,1.0
592451,2,0.0
713933,0,1.0
384022,1,0.0
453896,1,0.0
621473,3,0.0
921976,1,0.0
854340,0,0.0
92831,0,0.0
390921,0,0.0
645923,0,0.0
612637,3,1.0
612022,0,0.0
19573,1,0.0
156975,1,0.0
110037,0,1.0
943136,0,0.0
563142,0,0.0
630370,2,0.0
723818,3,0.0
757629,2,0.0
305014,2,1.0
973969,1,1.0
470731,3,0.0
881251,2,0.0
682074,1,0.0
885857,3,1.0
71981,3,0.0
929643,1,0.0
503832,0,0.0
96799,1,0.0
788745,1,0.0
58561,3,0.0
294334,1,0.0
953674,1,0.0
66101,3,0.0
329824,3,1.0
233024,0,0.0
480208,3,1.0
443933,1,0.0
99941,1,0.0
683653,0,0.0
155113,2,0.0
233127,3,0.0
508183,0,0.0
889818,3,0.0
841569,0,1.0
743302,3,0.0
136705,1,0.0
82536,0,0.0
715431,1,0.0
854075,0,0.0
756215,1,0.0
838895,3,1.0
602976,1,0.0
29729,0,0.0
70928,0,0.0
11948,0,0.0
599458,1,0.0
319966,0,0.0
115491,3,1.0
411935,3,1.0
917309,0,0.0
871987,3,0.0
850728,2,1.0
64858,0,0.0
590423,3,0.0
71715,1,1.0
208982,1,0.0
535027,1,0.0
844071,1,0.0
330664,1,0.0
638022,0,0.0
794015,3,1.0
72362,1,0.0
459510,0,0.0
5147,2,0.0
419952,3,1.0
61781,0,0.0
123586,2,0.0
456817,1,0.0
906279,0,0.0
718888,0,0.0
617890,3,0.0
530275,3,0.0
842458,3,1.0
298658,0,0.0
351227,3,1.0
327375,0,0.0
725733,0,0.0
336293,0,0.0
318857,2,0.0
704115,0,1.0
103124,1,0.0
450078,0,0.0
66349,1,0.0
89401,1,0.0
143226,0,0.0
418423,3,1.0
732954,0,0.0
437383,1,0.0
407053,0,0.0
385187,3,1.0
871000,3,0.0
32938,3,0.0
330546,1,0.0
92073,3,1.0
599335,0,1.0
856684,3,0.0
491190,3,1.0
369152,2,0.0
569392,0,0.0
328746,1,0.0
894056,1,0.0
616367,2,0.0
205850,3,1.0
925894,3,0.0
206997,3,1.0
927385,0,1.0
411248,3,1.0
804362,0,1.0
682332,0,0.0
861016,0,0.0
236217,2,1.0
53503,0,0.0
361181,3,0.0
625070,0,0.0
296615,0,0.0
422613,3,0.0
280780,1,0.0
479606,2,0.0
45771,0,0.0
617354,0,0.0
4540,1,0.0
488899,0,0.0
917699,0,0.0
365839,3,1.0
129579,0,0.0
5135,3,0.0
323536,1,0.0
728983,1,0.0
486614,3,0.0
505079,1,0.0
520442,0,0.0
848778,1,0.0
396032,3,1.0
187270,0,1.0
645590,0,0.0
87026,1,0.0
618174,2,0.0
757836,3,0.0
537504,3,0.0
411797,2,0.0
372989,0,0.0
137521,0,0.0
244337,2,0.0
788775,1,0.0
145775,3,0.0
90148,1,0.0
479774,0,0.0
766199,3,1.0
576727,0,0.0
164884,0,0.0
420770,2,0.0
397657,1,0.0
528641,3,1.0
649186,1,0.0
251612,3,0.0
82930,3,0.0
10169,2,0.0
903380,0,0.0
931224,2,0.0
884923,0,0.0
168690,0,0.0
699674,2,1.0
192970,1,0.0
262141,0,0.0
111148,0,0.0
777553,3,0.0
467480,3,1.0
582500,1,0.0
101011,3,0.0
444796,0,0.0
46727,0,0.0
268493,0,0.0
929397,3,1.0
345109,3,1.0
560856,1,1.0
285411,3,0.0
438592,0,0.0
775862,0,1.0
501592,0,0.0
683665,3,0.0
285896,0,1.0
438896,3,1.0
362944,3,1.0
615575,0,0.0
865608,0,0.0
948168,1,0.0
210276,0,0.0
342409,0,0.0
273883,3,1.0
772700,0,0.0
733894,0,0.0
731543,0,1.0
907170,1,0.0
133912,1,0.0
6789,3,1.0
783340,3,1.0
252585,1,0.0
331259,1,0.0
162554,0,0.0
803574,3,1.0
684446,2,1.0
282344,0,1.0
105957,1,0.0
98251,2,0.0
387927,0,0.0
320093,3,0.0
448068,3,1.0
787674,0,1.0
773375,1,0.0
890750,1,0.0
151250,1,0.0
105351,0,0.0
655900,1,0.0
195507,1,0.0
681930,1,0.0
413484,1,0.0
298195,2,0.0
779531,1,0.0
270723,3,1.0
446833,3,1.0
485084,0,0.0
329340,3,1.0
162827,0,1.0
933966,0,0.0
731871,0,0.0
215425,3,0.0
213839,0,0.0
399382,3,0.0
65986,3,1.0
603744,0,0.0
621187,0,0.0
634759,1,0.0
308722,0,1.0
462966,3,1.0
985823,3,0.0
682115,2,0.0
235749,1,0.0
105052,1,0.0
357099,3,0.0
409109,3,0.0
69747,1,0.0
5964,1,0.0
86697,0,0.0
604939,0,0.0
534505,1,0.0
800275,2,0.0
173774,3,0.0
740232,3,0.0
848980,1,0.0
695441,0,0.0
203372,3,0.0
300270,2,0.0
569816,0,0.0
50201,3,0.0
562498,0,0.0
619103,3,0.0
942867,1,0.0
873657,0,0.0
87792,0,0.0
315489,1,0.0
58691,1,0.0
475784,0,1.0
133348,2,1.0
211140,1,0.0
545816,1,0.0
820227,1,0.0
934019,3,0.0
829928,1,0.0
133818,1,0.0
822282,0,0.0
446159,1,0.0
316993,0,0.0
268832,0,0.0
471361,0,0.0
701550,3,1.0
384379,3,0.0
933108,0,0.0
773892,3,0.0
175218,1,0.0
219225,0,0.0
815394,0,0.0
214448,3,0.0
613055,1,0.0
258367,3,1.0
756807,0,0.0
483731,0,0.0
953587,3,0.0
562930,3,1.0
477764,3,1.0
89630,0,0.0
346731,0,0.0
390300,3,0.0
292335,3,0.0
890442,1,0.0
299221,3,1.0
503555,3,1.0
293774,0,0.0
896949,1,0.0
713724,2,0.0
489463,1,0.0
32884,1,0.0
607448,0,1.0
978688,2,0.0
667465,1,0.0
531153,2,0.0
600436,0,0.0
914906,1,0.0
784388,1,0.0
483238,0,1.0
874170,1,0.0
847327,0,0.0
984099,0,0.0
404312,3,0.0
359286,3,1.0
932730,1,0.0
678226,0,0.0
780629,3,0.0
539073,0,1.0
479700,1,0.0
310965,3,0.0
257670,0,1.0
837988,1,0.0
446967,2,0.0
181222,0,0.0
427705,0,0.0
85659,0,1.0
109183,1,0.0
858868,0,0.0
409221,0,0.0
269369,1,0.0
187247,0,0.0
267852,0,1.0
622583,3,1.0
223122,2,0.0
59162,2,0.0
638830,1,0.0
506886,0,0.0
619004,1,0.0
149139,0,0.0
543151,0,0.0
36354,0,0.0
309451,1,0.0
872673,0,0.0
786776,3,0.0
848081,1,0.0
29238,3,0.0
215857,1,0.0
850866,3,0.0
995430,0,0.0
336729,3,1.0
110690,1,0.0
715557,1,0.0
821967,2,0.0
167044,0,0.0
334447,0,0.0
455119,3,0.0
395969,3,0.0
220066,0,0.0
996139,3,0.0
806160,1,0.0
962682,2,0.0
116345,1,0.0
747627,1,0.0
93627,0,0.0
696303,0,1.0
867246,1,1.0
602084,0,0.0
325094,0,0.0
496925,1,1.0
519261,3,0.0
440195,0,0.0
782957,1,0.0
522013,1,0.0
945966,0,0.0
690,0,0.0
95673,0,0.0
880764,1,0.0
262267,0,1.0
304907,0,0.0
176881,1,0.0
202163,3,0.0
251020,3,0.0
207335,0,0.0
477359,3,0.0
190060,3,0.0
545768,1,0.0
357781,0,0.0
738393,3,1.0
257742,3,0.0
684918,0,0.0
790993,0,0.0
408202,0,0.0
161054,1,0.0
625598,3,1.0
941786,3,1.0
953805,0,0.0
554159,3,0.0
341953,0,0.0
923854,0,0.0
237761,1,0.0
109275,3,0.0
395933,1,0.0
160322,0,0.0
832097,2,0.0
706673,3,1.0
653106,0,0.0
559399,0,0.0
249921,0,1.0
954265,0,1.0
695723,0,0.0
296257,1,0.0
243625,1,0.0
435128,0,0.0
75520,3,1.0
881417,3,0.0
138914,3,0.0
651448,0,0.0
198461,0,1.0
519996,3,1.0
100150,0,0.0
938878,0,0.0
720676,0,1.0
281954,1,0.0
67853,3,1.0
78589,0,0.0
161641,3,0.0
709568,0,0.0
934774,0,0.0
320932,0,0.0
225202,0,0.0
230094,0,1.0
789962,3,0.0
713667,3,0.0
966860,2,0.0
76048,0,0.0
326444,1,0.0
527251,1,0.0
185188,1,0.0
72771,0,0.0
491603,1,0.0
793389,3,1.0
36518,1,0.0
258140,1,0.0
337662,0,0.0
853996,3,0.0
451211,3,0.0
28592,1,0.0
330235,0,0.0
113659,1,0.0
276913,1,0.0
461677,0,0.0
339124,1,1.0
393453,0,0.0
647307,3,0.0
862843,0,0.0
416656,3,1.0
265027,2,0.0
644988,0,1.0
786240,1,0.0
276979,1,0.0
203319,0,0.0
449565,3,0.0
37319,3,0.0
516141,3,1.0
168023,0,0.0
73973,3,0.0
738342,1,0.0
224689,1,0.0
302075,3,0.0
83950,3,0.0
126255,3,0.0
797398,3,1.0
601835,3,1.0
962232,0,1.0
746453,0,0.0
475942,0,0.0
163490,3,1.0
916579,3,0.0
509936,1,0.0
71679,1,0.0
669497,3,0.0
809654,0,0.0
473651,3,1.0
929966,0,0.0
3178,0,0.0
212924,0,0.0
250138,3,0.0
815219,0,1.0
139904,3,0.0
669562,1,1.0
572062,3,0.0
363527,2,0.0
796885,3,0.0
144571,0,0.0
952037,0,1.0
493038,3,1.0
705724,1,0.0
51942,1,0.0
175121,3,0.0
915199,0,0.0
518162,1,0.0
372235,0,0.0
502871,1,0.0
475925,1,0.0
524309,1,0.0
499649,0,0.0
463316,1,0.0
418247,0,1.0
219448,3,0.0
801496,0,0.0
562109,0,0.0
250691,3,1.0
852766,1,0.0
262259,0,0.0
436606,1,0.0
128496,2,0.0
581330,0,0.0
1573,3,0.0
764775,3,0.0
332704,1,0.0
171797,0,0.0
74692,1,0.0
29110,3,0.0
377848,3,0.0
885351,1,0.0
185876,0,1.0
702459,0,0.0
571116,1,0.0
853023,0,0.0
483072,0,0.0
375052,0,0.0
717538,3,0.0
25529,0,0.0
448504,0,0.0
386723,0,0.0
558211,0,0.0
397655,0,0.0
422053,2,0.0
81597,2,0.0
737801,3,0.0
880108,0,0.0
729821,3,0.0
359640,1,0.0
263839,0,1.0
75946,1,0.0
919077,1,0.0
898327,0,0.0
643398,3,1.0
181238,1,0.0
719719,3,1.0
286750,1,0.0
335179,3,1.0
507441,1,0.0
365048,3,1.0
598971,3,0.0
995853,3,1.0
918887,0,0.0
34975,3,1.0
289078,0,0.0
736193,0,1.0
804799,2,0.0
254991,0,0.0
860478,3,1.0
978379,1,0.0
483520,0,0.0
46847,1,0.0
901213,1,0.0
319284,0,0.0
174532,0,0.0
13537,1,0.0
442281,0,0.0
394612,1,0.0
161230,3,1.0
122895,0,0.0
45224,3,0.0
168227,3,0.0
116145,3,0.0
886027,0,0.0
54179,0,1.0
920665,1,0.0
733289,1,0.0
995447,0,1.0
956280,1,0.0
290818,1,0.0
634637,3,1.0
759591,0,1.0
912164,0,0.0
290437,0,0.0
94633,0,0.0
752095,3,0.0
56069,3,0.0
323182,3,1.0
92226,3,0.0
684835,2,0.0
162720,3,0.0
56401,2,0.0
492827,1,0.0
514708,1,0.0
144018,1,0.0
166490,2,0.0
33292,3,0.0
888596,3,1.0
257642,1,0.0
327120,1,0.0
113699,3,1.0
488491,1,0.0
79855,3,0.0
72594,1,0.0
303551,2,0.0
845039,1,0.0
734210,3,1.0
113007,0,0.0
44182,0,0.0
242295,3,1.0
382011,1,0.0
999634,0,1.0
146479,1,0.0
206433,0,0.0
370084,0,0.0
239331,3,0.0
602664,0,0.0
429378,1,0.0
376664,3,0.0
371444,1,0.0
932294,0,0.0
500708,1,0.0
273939,0,0.0
617535,0,0.0
866641,2,1.0
770111,0,0.0
275916,3,0.0
362960,0,0.0
917497,3,0.0
322208,0,0.0
478724,2,0.0
186335,1,0.0
358830,0,1.0
286087,0,0.0
996160,0,0.0
437944,1,0.0
374655,1,0.0
665620,0,0.0
927838,1,0.0
881247,3,1.0
12213,1,0.0
754429,0,0.0
305045,3,1.0
625458,3,0.0
353435,2,0.0
175765,1,0.0
595808,1,0.0
848586,3,1.0
867088,1,0.0
747612,3,1.0
955109,0,0.0
17913,3,1.0
57974,3,0.0
661245,3,0.0
723088,0,0.0
260686,0,0.0
481277,3,0.0
535478,3,0.0
457815,2,0.0
145254,0,0.0
964412,1,0.0
225778,3,0.0
118537,1,0.0
865528,1,0.0
357806,3,0.0
873254,1,0.0
743174,0,0.0
101762,1,0.0
615341,1,0.0
450478,0,0.0
204059,0,1.0
435579,3,1.0
372095,1,0.0
709461,1,0.0
390098,1,0.0
814296,1,0.0
269526,1,0.0
676186,0,1.0
981376,1,0.0
833552,1,0.0
320876,3,0.0
274614,0,0.0
510345,0,1.0
801465,0,0.0
280245,1,0.0
787599,0,0.0
606760,3,1.0
212406,3,0.0
974195,3,0.0
993436,3,0.0
146033,3,1.0
870060,1,1.0
184608,3,1.0
341370,0,0.0
979817,1,0.0
188317,0,1.0
447030,3,0.0
994288,0,0.0
580023,0,0.0
109327,3,0.0
110702,0,0.0
681852,0,0.0
120865,1,0.0
346252,1,0.0
432654,3,1.0
38899,1,0.0
264577,2,0.0
133379,3,0.0
100956,3,0.0
948402,0,0.0
570981,0,0.0
465236,2,0.0
872344,1,0.0
944895,0,0.0
601224,3,0.0
485785,0,0.0
551893,0,0.0
505872,1,0.0
873558,2,1.0
740635,1,0.0
594010,0,0.0
132307,0,0.0
343475,1,0.0
349994,1,0.0
605521,0,0.0
835109,3,0.0
760947,1,0.0
372515,0,0.0
763468,1,0.0
780893,0,0.0
333256,1,1.0
947465,3,1.0
693693,1,0.0
886601,3,0.0
380343,0,1.0
318470,0,0.0
941005,0,0.0
725551,3,0.0
843420,1,0.0
983032,1,0.0
954991,3,0.0
388182,3,1.0
867465,1,0.0
589731,0,0.0
942444,0,0.0
948104,3,0.0
632280,2,0.0
644847,0,0.0
730187,0,0.0
208755,3,0.0
162457,0,0.0
199386,1,0.0
133770,1,0.0
124462,1,0.0
720815,0,0.0
163725,0,0.0
169619,3,0.0
43315,3,1.0
659288,0,1.0
630129,3,1.0
1531,1,0.0
909671,0,0.0
654479,1,0.0
662168,3,0.0
137927,0,0.0
776312,3,0.0
980884,1,0.0
578182,0,0.0
933872,0,0.0
55408,1,0.0
14389,1,0.0
658442,0,0.0
338044,0,0.0
495411,1,0.0
313657,0,0.0
24711,3,1.0
965604,2,0.0
825892,1,0.0
238802,3,0.0
410189,3,0.0
899242,3,0.0
287682,3,1.0
43181,3,0.0
539400,0,0.0
815377,0,0.0
670712,2,0.0
72508,0,0.0
987501,1,0.0
134538,0,0.0
793260,3,1.0
792878,0,0.0
738795,0,0.0
15933,1,0.0
250964,0,0.0
727120,0,0.0
228663,1,1.0
947764,0,0.0
196768,3,0.0
24253,1,0.0
106712,3,0.0
40617,1,0.0
575632,0,0.0
249752,3,0.0
37335,1,0.0
63999,1,0.0
605210,3,0.0
599326,0,0.0
645518,1,0.0
64918,3,1.0
213069,0,0.0
231214,3,1.0
225120,3,1.0
979233,0,0.0
229503,3,1.0
897657,0,1.0
629258,3,1.0
836508,0,1.0
356196,0,0.0
443898,0,0.0
798486,1,0.0
516271,0,0.0
563139,1,0.0
766663,3,0.0
541057,1,0.0
815932,3,1.0
33039,0,1.0
962157,1,0.0
271318,1,0.0
266296,0,0.0
561658,0,0.0
101628,1,0.0
265816,1,0.0
210136,3,0.0
587848,0,0.0
424190,1,0.0
835530,3,1.0
323465,2,0.0
632733,3,1.0
710569,0,0.0
540709,0,0.0
627837,3,0.0
636270,0,0.0
158864,3,1.0
176838,3,1.0
719923,1,0.0
317330,1,0.0
575819,2,0.0
441226,1,0.0
170233,3,0.0
616539,0,0.0
832469,0,0.0
14536,1,0.0
236807,3,0.0
881301,1,0.0
913169,3,1.0
901015,1,0.0
75941,1,0.0
133586,1,0.0
924349,3,0.0
590507,3,1.0
897790,3,1.0
779,3,0.0
936343,3,0.0
510627,0,0.0
105249,3,0.0
55888,3,1.0
765904,0,0.0
113484,1,0.0
243065,0,0.0
227895,0,0.0
542310,0,0.0
582617,0,1.0
912664,3,1.0
438320,3,0.0
878092,1,0.0
138394,0,0.0
674989,0,0.0
191591,1,0.0
691188,1,0.0
651520,0,0.0
459802,3,1.0
738348,1,0.0
136009,3,0.0
520603,0,0.0
929486,0,0.0
548083,0,0.0
119893,0,0.0
334120,0,1.0
504195,1,0.0
798056,0,0.0
856953,1,0.0
78740,1,0.0
797459,3,0.0
80359,1,0.0
525194,2,0.0
435456,0,0.0
990665,0,0.0
211183,3,1.0
991057,3,0.0
823455,3,0.0
680757,1,0.0
830155,2,0.0
16425,3,0.0
804701,3,1.0
170928,1,0.0
405024,0,0.0
149400,1,0.0
670815,2,0.0
311554,1,0.0
615994,1,0.0
225504,0,0.0
443951,1,0.0
114745,0,0.0
693894,1,0.0
815039,3,1.0
928248,1,0.0
365713,1,0.0
986007,0,1.0
188319,1,0.0
668948,1,0.0
581738,1,0.0
613683,1,0.0
987828,1,0.0
358603,0,0.0
316190,3,0.0
648933,0,0.0
64547,2,0.0
154213,1,0.0
620809,1,0.0
989092,1,0.0
601082,0,0.0
785839,3,1.0
433157,1,0.0
276874,3,0.0
945712,0,0.0
894658,3,1.0
425605,2,0.0
604361,0,1.0
367197,1,0.0
96423,1,0.0
967095,3,0.0
523873,3,0.0
731813,0,1.0
29147,1,0.0
583377,0,0.0
787851,0,1.0
600895,0,0.0
328591,0,0.0
761558,0,0.0
286291,0,0.0
861209,0,0.0
574638,0,0.0
809126,1,0.0
238190,0,0.0
850703,0,0.0
597277,0,0.0
312219,1,0.0
275438,0,0.0
919137,3,0.0
546690,0,0.0
171722,3,1.0
360281,0,0.0
37465,0,0.0
630376,2,0.0
205537,1,0.0
900274,1,0.0
626859,0,0.0
895406,3,1.0
25821,3,1.0
16594,1,0.0
321776,0,0.0
14645,3,0.0
907564,1,1.0
756706,3,0.0
205311,0,1.0
53438,0,0.0
237098,1,0.0
504775,0,0.0
846365,1,0.0
886467,3,0.0
152039,2,0.0
197535,0,0.0
818533,3,0.0
252322,1,0.0
994809,0,0.0
246280,0,0.0
150071,1,0.0
501370,0,0.0
870566,1,0.0
271797,0,1.0
958759,3,1.0
809833,0,0.0
138421,3,0.0
280295,0,0.0
702208,3,0.0
45575,3,0.0
771192,3,0.0
444882,0,0.0
848082,3,1.0
804995,0,1.0
275528,0,0.0
882507,1,0.0
973708,0,0.0
841783,0,0.0
600126,3,0.0
282301,0,0.0
